Var1,Var2,Var3,Var4,Var5,Var6
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
6.09,406,406,45.0756433533841,43.8508365274595,1
